,Q1_B1,Q1_B5,Q1_L,Q1_VOL,Q1_NWESPMIN,Q1_99ESPMAX,Q1_NATURAL CHARGE,Q2_B1,Q2_B5,Q2_L,Q2_VOL,Q2_NWESPMIN,Q2_99ESPMAX,Q2_NATURAL CHARGE,Q3_B1,Q3_B5,Q3_L,Q3_VOL,Q3_NWESPMIN,Q3_99ESPMAX,Q3_NATURAL CHARGE,Q4_B1,Q4_B5,Q4_L,Q4_VOL,Q4_NWESPMIN,Q4_99ESPMAX,Q4_NATURAL CHARGE,HOMO,LUMO,C0_nat_charge,C1_nat_charge,pert1,pert2,pert3,pi_orb_energy,pi*_orb_energy,AlkC1_RDF_1,AlkC1_RDF_2,AlkC1_RDF_3,AlkC1_RDF_4,AlkC1_RDF_5,AlkC1_RDF_6,AlkC1_RDF_7,AlkC1_RDF_8,AlkC1_RDF_9,AlkC1_RDF_10,AlkC2_RDF_1,AlkC2_RDF_2,AlkC2_RDF_3,AlkC2_RDF_4,AlkC2_RDF_5,AlkC2_RDF_6,AlkC2_RDF_7,AlkC2_RDF_8,AlkC2_RDF_9,AlkC2_RDF_10,Alkene Type
TriQ4_1,2.216749668121338,6.164072513580322,10.200681686401367,128.64361572265625,-14.824013710021973,526.0252685546875,-0.07910999655723572,2.1989777088165283,2.7352640628814697,4.051977157592773,19.545366287231445,281.89739990234375,520.1942138671875,-0.6541200280189514,2.2043216228485107,2.7332234382629395,4.023990631103516,19.545366287231445,281.7607116699219,518.7371215820312,-0.64274001121521,1.100000023841858,1.100000023841858,2.596405267715454,5.575279712677002,342.2778625488281,537.5413818359375,0.21723000705242157,-6.370800018310547,-1.419600009918213,-0.24720999598503113,0.0050200000405311584,4.67,4.54,4.36,-0.268530011177063,0.0617000013589859,150.73831176757812,38.4509391784668,56.58668899536133,54.99587631225586,26.94562530517578,30.16950035095215,19.17387580871582,10.299187660217285,0.0,0.0,138.73887634277344,19.64262580871582,50.8614387512207,56.32206344604492,31.141813278198242,39.40812683105469,28.829374313354492,13.771374702453613,8.644312858581543,0.0,TriQ4
Mono_1,1.7080185413360596,4.460621356964111,8.15306282043457,116.18159484863281,187.20188903808594,494.8545837402344,-0.09523999691009521,1.100000023841858,1.100000023841858,2.5939297676086426,5.575279712677002,342.2778625488281,537.5413818359375,0.19419999420642853,1.100000023841858,1.100000023841858,2.592963695526123,5.575279712677002,342.2778625488281,537.5413818359375,0.21235999464988708,1.100000023841858,1.100000023841858,2.592979669570923,5.575279712677002,342.2778625488281,537.5413818359375,0.23064999282360077,-6.362500190734863,-1.493499994277954,-0.22832000255584717,-0.3663800060749054,2.35,14.0,1.24,-0.27685999870300293,0.04343000054359436,149.19000244140625,105.38400268554688,84.05000305175781,4.145999908447266,104.2750015258789,0.0,0.0,0.0,0.0,0.0,94.46800231933594,79.5114974975586,109.69650268554688,57.020999908447266,2.072999954223633,104.2750015258789,0.0,0.0,0.0,0.0,Mono
Tetra_1,2.421483278274536,8.944034576416016,8.380270004272461,221.19732666015625,155.7378692626953,444.8642578125,-0.09903000295162201,1.9737927913665771,3.8216187953948975,4.104774475097656,33.860172271728516,237.55746459960938,509.4942932128906,-0.43018999695777893,1.97171151638031,3.821493148803711,4.103744029998779,33.860172271728516,237.8599853515625,508.6979675292969,-0.4358200132846832,2.2012228965759277,2.7355682849884033,4.011443138122559,19.545366287231445,285.4067687988281,516.7189331054688,-0.6332100033760071,-5.822999954223633,-0.2615000009536743,-0.027550000697374344,-0.035110000520944595,5.63,5.6,5.3,-0.25209999084472656,0.09457000344991684,191.3277587890625,72.48290252685547,213.34341430664062,49.44718933105469,93.00586700439453,22.573148727416992,1.5507161617279053,0.0,0.0,0.0,163.64212036132812,72.24644470214844,133.73231506347656,124.71150970458984,70.58636474609375,68.80274200439453,8.433040618896484,1.5416486263275146,0.034810811281204224,0.0,Tetra
Trans_1,2.0603296756744385,7.890147686004639,8.304779052734375,129.1872100830078,125.1961898803711,493.8810729980469,0.6912599802017212,1.100000023841858,1.100000023841858,2.5969583988189697,5.575279712677002,342.2778625488281,537.5413818359375,0.21004000306129456,1.7000000476837158,3.9593944549560547,7.4852447509765625,82.43355560302734,217.72604370117188,484.4720153808594,-0.08055999875068665,1.100000023841858,1.100000023841858,2.5932841300964355,5.575279712677002,342.2778625488281,537.5413818359375,0.22826999425888062,-6.44950008392334,-1.7372000217437744,-0.2707599997520447,-0.18580999970436096,5.09,2.96,2.21,-0.2786799967288971,0.04532000049948692,163.8730926513672,66.11141967773438,102.00254821777344,105.39842224121094,44.24322509765625,37.95554733276367,7.358580589294434,0.6611613035202026,0.0,0.0,174.30067443847656,66.57041931152344,131.02919006347656,55.0,34.337646484375,50.78632354736328,12.568839073181152,2.8456130027770996,0.16529032588005066,0.0,Trans
TriQ2_1,2.704481363296509,3.940746784210205,7.506272792816162,80.365234375,198.7816162109375,491.2281494140625,-0.26104000210762024,1.100000023841858,1.100000023841858,2.593783140182495,5.575279712677002,342.2778625488281,537.5413818359375,0.2127400040626526,2.269740343093872,5.171884059906006,5.279548168182373,61.80034255981445,202.5557403564453,497.4996032714844,-0.44927000999450684,2.2636141777038574,5.161990165710449,5.316908359527588,61.80034255981445,201.16763305664062,499.69500732421875,-0.4505000114440918,-6.174600124359131,0.7405999898910522,-0.01816999912261963,-0.22020000219345093,5.11,4.98,4.9,-0.2460400015115738,0.08167999982833862,199.55355834960938,73.29180908203125,46.38671875,5.039031028747559,0.25087499618530273,0.0,0.0,0.0,0.0,0.0,152.5841827392578,76.55512237548828,44.350311279296875,43.13734436035156,7.813093662261963,0.08193749934434891,0.0,0.0,0.0,0.0,TriQ2
Cis_1,2.2308270931243896,7.920815467834473,7.672888278961182,219.75967407226562,124.22313690185547,460.6564025878906,-0.9321699738502502,2.230617046356201,7.917619705200195,7.657350540161133,219.75967407226562,122.90887451171875,459.18084716796875,-0.9321799874305725,1.100000023841858,1.100000023841858,2.596869707107544,5.575279712677002,342.2778625488281,537.5413818359375,0.2159699946641922,1.100000023841858,1.100000023841858,2.5969021320343018,5.575279712677002,342.2778625488281,537.5413818359375,0.2159699946641922,-6.55810022354126,-0.557200014591217,-0.20760999619960785,-0.20784999430179596,3.85,3.85,3.6,-0.2565299868583679,0.06571000069379807,213.95599365234375,6.1558332443237305,79.16416931152344,105.6951675415039,102.7576675415039,80.02749633789062,6.094666481018066,0.0,0.0,0.0,213.96299743652344,5.69516658782959,83.95466613769531,100.89883422851562,98.43482971191406,84.37433624267578,6.5301666259765625,0.0,0.0,0.0,Cis
Trans_2,1.703399658203125,3.9667158126831055,7.492434978485107,82.43355560302734,219.708984375,484.0376281738281,-0.06975000351667404,1.100000023841858,1.100000023841858,2.5968379974365234,5.575279712677002,342.2778625488281,537.5413818359375,0.20679999887943268,2.2666985988616943,3.6089565753936768,4.199550151824951,28.33559226989746,157.24465942382812,526.637451171875,-0.05988999828696251,1.100000023841858,1.100000023841858,2.595996379852295,5.575279712677002,342.2778625488281,537.5413818359375,0.21852999925613403,-6.038700103759766,-0.9965999722480774,-0.23744000494480133,-0.21546000242233276,5.18,3.37,3.02,-0.2653200030326843,0.056699998676776886,171.9773406982422,23.184223175048828,91.57844543457031,7.824999809265137,0.0,0.0,0.0,0.0,0.0,0.0,137.343994140625,31.763334274291992,60.15399932861328,60.08766555786133,5.216000080108643,0.0,0.0,0.0,0.0,0.0,Trans
TriQ2_2,1.7004095315933228,2.929701089859009,5.119156360626221,37.81526184082031,177.34869384765625,531.2793579101562,0.8371800184249878,1.100000023841858,1.100000023841858,2.594510078430176,5.575279712677002,342.2778625488281,537.5413818359375,0.2289399951696396,2.197589635848999,2.736203670501709,4.037322998046875,19.545366287231445,281.663818359375,515.75439453125,-0.6609799861907959,2.2002980709075928,2.7318108081817627,4.022983551025391,19.545366287231445,285.3990783691406,517.3973999023438,-0.6497799754142761,-7.0395002365112305,-0.9926999807357788,-0.15770000219345093,-0.1311900019645691,5.23,4.73,4.72,-0.26914000511169434,0.055399999022483826,175.60499572753906,6.888000011444092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.379150390625,45.70157241821289,3.412285804748535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TriQ2
Gem_2,2.2421839237213135,9.281335830688477,7.209388732910156,168.93899536132812,117.26370239257812,499.2552795410156,-0.4605799913406372,1.100000023841858,1.100000023841858,2.5945560932159424,5.575279712677002,342.2778625488281,537.5413818359375,0.2038400024175644,1.100000023841858,1.100000023841858,2.5945181846618652,5.575279712677002,342.2778625488281,537.5413818359375,0.20388999581336975,2.242431163787842,9.312247276306152,7.144381046295166,168.93899536132812,116.576171875,498.8331604003906,-0.46050000190734863,-5.229300022125244,-0.28060001134872437,-0.024809999391436577,-0.40720999240875244,5.86,5.84,2.56,-0.26910001039505005,0.05624999850988388,157.73399353027344,32.62799835205078,39.524600982666016,51.33639907836914,28.902599334716797,57.335601806640625,40.9557991027832,114.23999786376953,38.08000183105469,0.0,111.03959655761719,18.934999465942383,56.85279846191406,21.141000747680664,49.000999450683594,47.376800537109375,46.72019958496094,57.35060119628906,152.32000732421875,0.0,Gem
TriQ4_2,2.2391767501831055,8.321158409118652,6.436012268066406,103.36588287353516,140.9581298828125,487.6149597167969,-0.4651400148868561,2.1116580963134766,4.1582207679748535,5.945875644683838,51.78534698486328,182.9661865234375,521.06298828125,0.8342199921607971,2.207418203353882,2.728398561477661,4.014183044433594,19.545366287231445,281.62005615234375,516.88232421875,-0.6406599879264832,1.100000023841858,1.100000023841858,2.597762107849121,5.575279712677002,342.2778625488281,537.5413818359375,0.21107999980449677,-6.850500106811523,-1.030400037765503,-0.11877000331878662,-0.15004000067710876,4.23,4.01,3.98,-0.26497000455856323,0.05925000086426735,154.1413116455078,64.57646942138672,42.396446228027344,47.89060974121094,29.907154083251953,20.73894691467285,6.46268892288208,1.2421642541885376,0.05620703846216202,0.0,172.8544464111328,24.057950973510742,56.95722198486328,33.59339904785156,30.797866821289062,24.340673446655273,16.794292449951172,6.509476661682129,1.5066797733306885,0.0,TriQ4
Cis_2,2.20621657371521,10.677717208862305,6.854956150054932,184.5322265625,-4.228625774383545,489.0659484863281,-0.4738200008869171,2.210252523422241,10.533373832702637,8.007925987243652,184.5322265625,-9.319351196289062,508.8038635253906,-0.477620005607605,1.100000023841858,1.100000023841858,2.593079090118408,5.575279712677002,342.2778625488281,537.5413818359375,0.22425000369548798,1.100000023841858,1.100000023841858,2.5929512977600098,5.575279712677002,342.2778625488281,537.5413818359375,0.2238900065422058,-7.021500110626221,-2.801500082015991,-0.21307000517845154,-0.21174000203609467,4.18,4.08,2.59,-0.2730199992656708,0.05186999961733818,129.38400268554688,47.03219985961914,26.132999420166016,51.167999267578125,55.504798889160156,35.558998107910156,47.549800872802734,4.984000205993652,33.52320098876953,0.0,129.43800354003906,52.68339920043945,24.63319969177246,41.284000396728516,55.10499954223633,41.254398345947266,40.97959899902344,11.937199592590332,33.52320098876953,0.0,Cis
TriQ3_2,2.4609200954437256,6.562036037445068,8.130338668823242,133.478759765625,152.62661743164062,476.2081298828125,-0.4686099886894226,2.279917001724243,8.562907218933105,7.350394248962402,133.478759765625,98.45358276367188,486.1233215332031,-0.4690600037574768,1.100000023841858,1.100000023841858,2.593038558959961,5.575279712677002,342.2778625488281,537.5413818359375,0.23492999374866486,2.1436939239501953,4.063943862915039,5.974543571472168,51.78534698486328,183.7099609375,520.3695068359375,0.8408600091934204,-5.913000106811523,-0.9332000017166138,-0.1379999965429306,-0.12878000736236572,5.43,4.82,4.8,-0.26600998640060425,0.06151999905705452,200.72549438476562,43.13169860839844,86.3550033569336,69.91220092773438,22.421600341796875,0.0,0.0,0.0,0.0,0.0,157.00860595703125,84.60330200195312,66.47000122070312,83.71430206298828,19.516799926757812,11.232999801635742,0.0,0.0,0.0,0.0,TriQ3
Mono_2,2.006457567214966,6.07098388671875,7.492635250091553,105.1938705444336,209.215087890625,463.3974609375,-0.11395999789237976,1.100000023841858,1.100000023841858,2.5942437648773193,5.575279712677002,342.2778625488281,537.5413818359375,0.19176000356674194,1.100000023841858,1.100000023841858,2.5932469367980957,5.575279712677002,342.2778625488281,537.5413818359375,0.2066899985074997,1.100000023841858,1.100000023841858,2.593061685562134,5.575279712677002,342.2778625488281,537.5413818359375,0.23124000430107117,-5.74370002746582,-0.9257000088691711,-0.22256000339984894,-0.3844499886035919,2.38,14.33,1.39,-0.2587999999523163,0.060819998383522034,151.55516052246094,34.30799865722656,95.82716369628906,10.117666244506836,0.0,0.0,0.0,0.0,0.0,0.0,94.83466339111328,52.709835052490234,72.06716918945312,62.468833923339844,9.296333312988281,0.4311666786670685,0.0,0.0,0.0,0.0,Mono
Tetra_2,2.206247091293335,3.8974180221557617,8.37427043914795,96.40364074707031,197.690673828125,479.2170715332031,-0.06569000333547592,2.1981704235076904,2.7376341819763184,4.026556015014648,19.545366287231445,285.498779296875,518.5032348632812,-0.6562600135803223,2.2359302043914795,4.905066967010498,4.917891025543213,47.830257415771484,211.74815368652344,502.8651123046875,-0.4419099986553192,2.2257606983184814,4.894311904907227,4.924646377563477,47.830257415771484,211.1514892578125,502.40899658203125,-0.4365600049495697,-5.611000061035156,-0.5153999924659729,-0.04738999903202057,0.008030000142753124,5.79,4.24,4.13,-0.24653999507427216,0.08857999742031097,238.38650512695312,19.02750015258789,85.72599792480469,5.349999904632568,29.898000717163086,0.0,0.0,0.0,0.0,0.0,183.93099975585938,57.71149826049805,30.27050018310547,72.56449890136719,4.012499809265137,28.65850067138672,1.2395000457763672,0.0,0.0,0.0,Tetra
Trans_3,2.261248826980591,9.67497444152832,5.69776725769043,193.85777282714844,53.38744354248047,488.89324951171875,-0.4703800082206726,1.100000023841858,1.100000023841858,2.5989322662353516,5.575279712677002,342.2778625488281,537.5413818359375,0.21141000092029572,2.2850899696350098,9.499414443969727,6.274420738220215,193.85777282714844,51.61419677734375,495.4188537597656,-0.47699999809265137,1.100000023841858,1.100000023841858,2.597233533859253,5.575279712677002,342.2778625488281,537.5413818359375,0.21825000643730164,-5.892099857330322,-0.3458999991416931,-0.21062999963760376,-0.21184000372886658,4.59,4.21,3.76,-0.2756099998950958,0.04983999952673912,142.5621795654297,122.5941162109375,152.4586639404297,187.38729858398438,114.8290786743164,78.298828125,37.934391021728516,22.3372745513916,9.662163734436035,0.0,142.50115966796875,124.52523040771484,151.11944580078125,188.2667999267578,113.03341674804688,78.05760955810547,37.94237518310547,23.0117244720459,9.606246948242188,0.0,Trans
Gem_3,2.136547803878784,13.609354019165039,12.757898330688477,218.63670349121094,-39.87623977661133,491.0017395019531,-0.4168800115585327,1.100000023841858,1.100000023841858,2.5945746898651123,5.575279712677002,342.2778625488281,537.5413818359375,0.20903000235557556,1.100000023841858,1.100000023841858,2.5945303440093994,5.575279712677002,342.2778625488281,537.5413818359375,0.20907999575138092,2.136181354522705,14.329504013061523,11.789381980895996,218.63670349121094,-39.10908889770508,491.2476501464844,-0.4165099859237671,-6.203999996185303,-2.015899896621704,-0.029160000383853912,-0.4112200140953064,5.67,5.67,4.98,-0.2726399898529053,0.0647599995136261,136.28199768066406,34.29499816894531,31.6200008392334,0.0,31.256000518798828,31.996999740600586,0.0,69.82266998291016,197.7933349609375,0.0,106.14600372314453,30.13599967956543,2.3359999656677246,31.958999633789062,31.6200008392334,31.256000518798828,31.996999740600586,0.0,267.6159973144531,0.0,Gem
Mono_3,2.310098648071289,6.885602951049805,8.677340507507324,132.89370727539062,128.5643310546875,488.9474182128906,0.42726001143455505,1.100000023841858,1.100000023841858,2.594156265258789,5.575279712677002,342.2778625488281,537.5413818359375,0.20826999843120575,1.100000023841858,1.100000023841858,2.5934760570526123,5.575279712677002,342.2778625488281,537.5413818359375,0.2096399962902069,1.100000023841858,1.100000023841858,2.595557928085327,5.575279712677002,342.2778625488281,537.5413818359375,0.22450000047683716,-6.592199802398682,-0.3472000062465668,-0.25224998593330383,-0.38958001136779785,4.28,1.8,1.06,-0.27324000000953674,0.05428000167012215,125.79000091552734,15.527000427246094,84.47222137451172,12.756111145019531,53.384666442871094,57.49399948120117,5.005000114440918,0.0,0.0,0.0,83.80999755859375,46.736331939697266,34.690887451171875,59.76300048828125,44.49222183227539,50.898887634277344,31.257110595703125,2.780555486679077,0.0,0.0,Mono
TriQ2_3,2.247485876083374,8.745584487915039,8.208148002624512,172.2792205810547,130.46971130371094,473.8427429199219,-0.45006999373435974,1.100000023841858,1.100000023841858,2.5996580123901367,5.575279712677002,342.2778625488281,537.5413818359375,0.20413999259471893,2.2358198165893555,4.661924362182617,11.645026206970215,133.134033203125,76.63704681396484,497.3188781738281,-0.4802300035953522,2.1897072792053223,2.7387921810150146,4.048274993896484,19.545366287231445,285.4732971191406,517.4042358398438,-0.6531999707221985,-6.231200218200684,-0.10170000046491623,-0.014560000039637089,-0.22984999418258667,5.36,3.42,3.36,-0.25192001461982727,0.0762299969792366,161.65158081054688,42.84125900268555,75.48951721191406,127.83494567871094,124.67314147949219,95.90204620361328,72.80406188964844,30.843624114990234,13.927824020385742,0.0,154.16712951660156,66.16145324707031,67.75630950927734,110.96125030517578,115.004150390625,115.0261459350586,68.669677734375,39.449161529541016,8.772716522216797,0.0,TriQ2
TriQ4_3,1.894261360168457,9.769432067871094,11.583995819091797,201.95004272460938,63.99413299560547,482.2893371582031,0.10730999708175659,2.1984779834747314,2.7399799823760986,4.024074077606201,19.545366287231445,281.95184326171875,518.8811645507812,-0.6695799827575684,2.2020535469055176,2.734121799468994,4.029788494110107,19.545366287231445,281.748046875,518.167236328125,-0.64656001329422,1.100000023841858,1.100000023841858,2.5950844287872314,5.575279712677002,342.2778625488281,537.5413818359375,0.2228900045156479,-6.068299770355225,-1.4627000093460083,-0.3034999966621399,0.06710000336170197,8.84,5.13,5.06,-0.2642900049686432,0.05590000003576279,159.35659790039062,170.2901153564453,41.4615592956543,54.60929870605469,40.851318359375,57.55906677246094,46.77090072631836,33.28181838989258,78.5323257446289,0.0,143.56500244140625,76.91806030273438,108.3658676147461,62.52991485595703,39.62704086303711,54.23554992675781,46.546199798583984,52.492374420166016,98.43299102783203,0.0,TriQ4
TriQ3_3,2.2431161403656006,6.477578639984131,8.425435066223145,144.33905029296875,148.56076049804688,496.4606018066406,-0.0629199966788292,2.20419979095459,6.8384809494018555,7.899251937866211,100.81075286865234,53.97444534301758,502.23291015625,-0.0752200037240982,1.100000023841858,1.100000023841858,2.596935510635376,5.575279712677002,342.2778625488281,537.5413818359375,0.21047000586986542,2.1982202529907227,2.733827829360962,4.011072635650635,19.545366287231445,285.80078125,517.6361694335938,-0.6479200124740601,-6.4791998863220215,-0.058400001376867294,0.008390000090003014,-0.27386999130249023,5.45,4.92,4.21,-0.26225998997688293,0.06827999651432037,153.92124938964844,104.13630676269531,192.9307403564453,156.20947265625,67.3965072631836,26.052339553833008,1.7575623989105225,0.025814861059188843,0.0,0.0,147.83941650390625,136.9368896484375,168.1572723388672,128.1920166015625,79.18429565429688,34.99642562866211,6.912465572357178,0.21121536195278168,0.0,0.0,TriQ3
Cis_3,2.048940420150757,4.69066858291626,7.125472068786621,65.75543212890625,179.02841186523438,508.4031066894531,0.8190199732780457,2.198298454284668,2.7393815517425537,4.012058734893799,19.545366287231445,281.9181823730469,519.2767944335938,-0.6764000058174133,1.100000023841858,1.100000023841858,2.598341941833496,5.575279712677002,342.2778625488281,537.5413818359375,0.21126000583171844,1.100000023841858,1.100000023841858,2.592855930328369,5.575279712677002,342.2778625488281,537.5413818359375,0.23257000744342804,-7.254700183868408,-1.1197999715805054,-0.34848999977111816,-0.10561999678611755,5.11,5.1,4.22,-0.2732999920845032,0.048009999096393585,149.37469482421875,25.047000885009766,24.709400177001953,6.854000091552734,0.9009000062942505,0.0,0.0,0.0,0.0,0.0,112.62799835205078,30.138599395751953,33.184200286865234,20.72209930419922,9.767499923706055,0.4456000030040741,0.0,0.0,0.0,0.0,Cis
Tetra_3,2.2739126682281494,5.914685249328613,5.350279331207275,89.74051666259766,189.09451293945312,490.8575439453125,-0.447160005569458,1.9700368642807007,3.821918487548828,4.10490083694458,33.860172271728516,237.67410278320312,511.9832458496094,-0.43494001030921936,1.970552921295166,3.8218443393707275,4.1048054695129395,33.860172271728516,237.8798370361328,507.9335632324219,-0.43483999371528625,2.2738025188446045,5.916224002838135,5.348894119262695,89.74051666259766,194.49224853515625,487.97222900390625,-0.4471299946308136,-6.141300201416016,0.41620001196861267,-0.011950000189244747,-0.0478300005197525,5.75,5.74,5.54,-0.24741999804973602,0.095940001308918,195.32949829101562,67.99187469482422,7.480625152587891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.3133087158203,33.25043869018555,64.57050323486328,12.831375122070312,1.8363749980926514,0.0,0.0,0.0,0.0,0.0,Tetra
Tetra_4,1.7000000476837158,3.8692150115966797,7.5058064460754395,82.43355560302734,219.6449737548828,485.2483215332031,-0.06746000051498413,1.7000000476837158,3.8650963306427,7.5056328773498535,82.43355560302734,219.4047393798828,484.74285888671875,-0.06751000136137009,2.220738649368286,4.876626014709473,4.161580562591553,52.369197845458984,227.894775390625,519.74072265625,-0.5235499739646912,2.2204091548919678,4.881415367126465,4.1622772216796875,52.369197845458984,229.10328674316406,517.3929443359375,-0.523639976978302,-5.6844000816345215,-1.1031999588012695,-0.02387000061571598,-0.02369000017642975,7.41,7.1,4.01,-0.26396000385284424,0.06464000046253204,318.78167724609375,108.75833129882812,106.1546630859375,85.93733215332031,5.9730000495910645,0.0,0.0,0.0,0.0,0.0,369.65032958984375,47.44466781616211,126.16899871826172,77.2203369140625,5.12066650390625,0.0,0.0,0.0,0.0,0.0,Tetra
Trans_4,2.2453644275665283,7.393975257873535,5.7355122566223145,141.9242706298828,94.4080581665039,470.91790771484375,-0.4622200131416321,1.100000023841858,1.100000023841858,2.598048686981201,5.575279712677002,342.2778625488281,537.5413818359375,0.206169992685318,2.167909860610962,3.967541217803955,9.569035530090332,105.1938705444336,127.48143005371094,474.4341125488281,-0.09352000057697296,1.100000023841858,1.100000023841858,2.5954349040985107,5.575279712677002,342.2778625488281,537.5413818359375,0.21091000735759735,-5.370200157165527,-0.5892000198364258,-0.17069000005722046,-0.22472000122070312,4.01,2.95,2.32,-0.2503800094127655,0.07124000042676926,146.07733154296875,101.07722473144531,116.276123046875,141.55184936523438,23.359262466430664,32.86614227294922,18.813169479370117,2.4668941497802734,0.0,0.0,174.2725372314453,40.39451217651367,146.27194213867188,71.00159454345703,87.34040832519531,49.380271911621094,10.294450759887695,3.2305164337158203,0.3017783463001251,0.0,Trans
TriQ3_4,2.2423088550567627,8.10034465789795,8.617908477783203,145.28439331054688,76.10466003417969,492.02178955078125,-0.45754000544548035,2.256685256958008,7.093565940856934,9.193531036376953,145.28439331054688,35.408138275146484,492.5012512207031,-0.23109999299049377,1.100000023841858,1.100000023841858,2.59411358833313,5.575279712677002,342.2778625488281,537.5413818359375,0.22154000401496887,2.3444833755493164,4.040761947631836,8.378907203674316,104.13414764404297,343.62188720703125,544.7294921875,-0.04966999962925911,-6.053299903869629,-0.9652000069618225,-0.04441000148653984,-0.19433000683784485,5.28,4.69,3.39,-0.26802000403404236,0.065140001475811,214.65113830566406,35.96186447143555,116.1903076171875,43.895164489746094,69.53413391113281,60.096527099609375,5.315586566925049,0.24727819859981537,0.0,0.0,157.5449981689453,89.52934265136719,80.99469757080078,85.10143280029297,67.87772369384766,61.09617233276367,3.747624158859253,0.0,0.0,0.0,TriQ3
TriQ4_4,1.7000000476837158,4.064345836639404,7.502248764038086,90.1640625,167.69676208496094,491.728759765625,-0.12366999685764313,2.2362868785858154,5.181252479553223,5.266626834869385,83.50093841552734,224.7016143798828,485.3223571777344,-0.46518000960350037,2.232272148132324,5.185188293457031,5.259615898132324,83.50093841552734,343.2926025390625,544.801513671875,-0.4499799907207489,1.100000023841858,1.100000023841858,2.596238851547241,5.575279712677002,342.2778625488281,537.5413818359375,0.22675000131130219,-6.107600212097168,-0.8981000185012817,-0.24052000045776367,0.013530000112950802,9.27,4.27,3.67,-0.2620300054550171,0.0724399983882904,190.04559326171875,37.70770263671875,137.31036376953125,22.418333053588867,0.0,0.0,0.0,0.0,0.0,0.0,183.4244842529297,78.75211334228516,39.76644515991211,80.78700256347656,4.751963138580322,0.0,0.0,0.0,0.0,0.0,TriQ4
TriQ2_4,4.032512187957764,4.607868671417236,6.170462131500244,79.6684799194336,216.695068359375,490.6925048828125,1.7540600299835205,1.100000023841858,1.100000023841858,2.5971617698669434,5.575279712677002,342.2778625488281,537.5413818359375,0.20938999950885773,2.26924991607666,5.174950122833252,5.276528358459473,61.80034255981445,201.6545867919922,498.1294860839844,-0.45781999826431274,2.2660634517669678,5.168397426605225,5.321120262145996,61.80034255981445,201.35763549804688,498.3631286621094,-0.44710999727249146,-6.410799980163574,0.31850001215934753,-0.5060499906539917,-0.1882999986410141,5.33,4.92,3.04,-0.2506999969482422,0.06956999748945236,232.5500030517578,124.87232971191406,10.526666641235352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.1439971923828,169.65567016601562,57.81083297729492,8.338500022888184,0.0,0.0,0.0,0.0,0.0,0.0,TriQ2
Mono_4,1.7133865356445312,6.346022129058838,7.617912292480469,126.02594757080078,73.00135803222656,491.0779724121094,-0.020400000736117363,1.100000023841858,1.100000023841858,2.594278335571289,5.575279712677002,342.2778625488281,537.5413818359375,0.20122000575065613,1.100000023841858,1.100000023841858,2.5933122634887695,5.575279712677002,342.2778625488281,537.5413818359375,0.21059000492095947,1.100000023841858,1.100000023841858,2.594858407974243,5.575279712677002,342.2778625488281,537.5413818359375,0.2206300050020218,-6.256400108337402,-1.8415000438690186,-0.23025000095367432,-0.35861000418663025,2.37,10.76,1.29,-0.2856000065803528,0.04986000061035156,155.7740020751953,28.86400032043457,108.35900115966797,62.65299987792969,4.807000160217285,0.0,0.0,0.0,0.0,0.0,94.71649932861328,58.903499603271484,71.69599914550781,55.85599899291992,60.143001556396484,17.885499954223633,1.256500005722046,0.0,0.0,0.0,Mono
Cis_4,2.1992461681365967,7.679681777954102,7.664093494415283,137.6729736328125,12.072160720825195,479.8701171875,-0.8012199997901917,2.199899673461914,7.678481101989746,7.6002912521362305,137.6729736328125,0.6008666753768921,493.5777893066406,-0.8012099862098694,1.100000023841858,1.100000023841858,2.5949666500091553,5.575279712677002,342.2778625488281,537.5413818359375,0.22513000667095184,1.100000023841858,1.100000023841858,2.5949509143829346,5.575279712677002,342.2778625488281,537.5413818359375,0.22509999573230743,-6.718100070953369,-0.920799970626831,-0.2082500010728836,-0.20845000445842743,3.79,3.78,3.36,-0.27511999011039734,0.048980001360177994,264.8059997558594,19.171667098999023,45.18166732788086,61.19933319091797,57.27333450317383,23.97800064086914,1.6380000114440918,0.0,0.0,0.0,264.8039855957031,19.17366600036621,45.994667053222656,60.38633346557617,57.27333450317383,23.97800064086914,1.6380000114440918,0.0,0.0,0.0,Cis
Gem_4,1.7171247005462646,3.866522789001465,8.314186096191406,103.380126953125,194.75416564941406,480.0390319824219,-0.06328999996185303,1.100000023841858,1.100000023841858,2.5928430557250977,5.575279712677002,342.2778625488281,537.5413818359375,0.20818999409675598,1.100000023841858,1.100000023841858,2.5927867889404297,5.575279712677002,342.2778625488281,537.5413818359375,0.21012000739574432,2.3150393962860107,3.857229709625244,8.361340522766113,96.40364074707031,206.7660675048828,504.5399475097656,-0.07362999767065048,-6.028500080108643,-1.1964000463485718,-0.05023999884724617,-0.3736500144004822,9.17,8.99,2.88,-0.26642999053001404,0.04997999966144562,239.49867248535156,4.240333557128906,169.46299743652344,9.795999526977539,219.60699462890625,0.0,0.0,0.0,0.0,0.0,119.40266418457031,93.00499725341797,79.53299713134766,126.92833709716797,4.129000186920166,218.79666137695312,0.8103333115577698,0.0,0.0,0.0,Gem
