,b1,b5,l,vol,espmin,espmax,b1^2,b1 b5,b1 l,b1 vol,b1 espmin,b1 espmax,b5^2,b5 l,b5 vol,b5 espmin,b5 espmax,l^2,l vol,l espmin,l espmax,vol^2,vol espmin,vol espmax,espmin^2,espmin espmax,espmax^2,ddG er (kcal/mol)
react_246,2.137697508780672,8.621757205537232,8.167153159626718,141.2434404267721,21.13788148816058,131.6306884851104,4.569750639047092,18.43070889958875,17.458902963164228,301.935750731922,45.186396598141954,281.38659485370516,74.33469731123319,70.41521160273783,1217.7666502343911,182.24568203034056,1134.8878369163274,66.70239073280068,1153.55681075806,172.6363155838458,1075.0479933650097,19949.709463591123,2985.587104721178,18591.97130738169,446.81003380752173,2782.393893403247,17326.638151064173,1.4470889050346116
react_247,1.6860192741021984,13.368076580876188,4.115446704216099,90.52420108102297,21.422943414941503,145.11194171393896,2.842660992644104,22.53883477303147,6.938722464848713,152.6255477953078,36.11949550559215,244.6615306320959,178.70547147217042,55.01560670647533,1210.1344524737501,286.38354815871526,1939.867549631578,16.93690157524315,372.5475249906914,88.164981871629,597.2004622690288,8194.630981357479,1939.2948374415414,13136.142590970296,458.9425045597855,3108.724916170004,21057.475627989617,0.8230152121319365
react_248,4.624190339428424,6.341993394229615,5.503256045151504,103.70659190869904,28.65271463308096,138.20769919046634,21.38313629526316,29.326584586315462,25.448103439390657,479.55902043925204,132.49560620469242,639.098707431184,40.220880212452066,34.90161348510503,657.7065208230357,181.7153269297457,876.5123152976112,30.285827098496576,570.7239288436081,157.68322501450376,760.5923560564146,10755.057205317442,2971.475383529337,14333.049458585927,820.9780558447718,3960.0257649991267,19101.36811552243,0.0
react_249,1.686631115806872,10.50139064770239,9.781248755956796,91.60240706183544,9.452774277588,144.53531309722146,2.8447245208079344,17.711972225658133,16.49735850324399,154.4994700332988,15.943343227278747,243.77775640266225,110.27920553565123,102.71671420865533,961.952660826186,99.26727539350435,1517.8217852218982,95.67282722590636,895.9859301162259,92.45993664299803,1413.7358514240234,8391.000979522198,865.8968772392634,13239.782585141515,89.35494154302934,1366.259689848543,20890.456732111837,0.7870098645125718
react_25,1.6812727681942428,11.885724298423389,3.7255420647780886,61.689639340634,2.419430654254046,144.29315223580957,2.826678121071532,19.983144593203864,6.2636524202735515,103.71711070313219,4.067722873531707,242.59614749097284,141.27044209813215,44.28076584413137,733.2260452719489,28.75668571561771,1715.028625625267,13.879663676430983,229.82734632452122,9.013690675237019,537.5702083139371,3805.6116019774986,149.25380447060624,8901.392520750289,5.85364469074416,349.1072757182634,20820.513782146518,1.543533564108471
react_250,1.6631550676550908,9.890386726361005,8.747190438248376,142.41804159308236,6.646366565922858,140.47942559914108,2.7660847790668095,16.44924680501595,14.54793410511694,236.86328760104843,11.053938235607966,233.63906858648778,97.81974959697794,86.51309620340363,1408.5695081665513,65.735135662133,1389.3958462725632,76.51334056298381,1245.7577316570696,58.13703407453412,1228.800288371431,20282.898571208938,946.5625100284736,20006.804677950793,44.17418852861721,933.677757502179,19734.469016664614,0.6869551246443248
react_251,1.666276893884702,11.94440105707593,7.952269371166387,133.8160898907718,1.1806822837738529,145.58179928075137,2.77647868709405,19.902679492697633,13.250682707121578,222.97465861499128,1.9673436084713918,242.57958831167653,142.6687166122766,94.98509468311234,1598.3530455451023,14.102542718379231,1738.8873972200226,63.23858815159104,1064.1415930076325,9.38910356233359,1157.705683419612,17906.745913655115,157.99428661792362,19481.18713901332,1.394010655217441,171.88585125070418,21194.06028182098,1.1347740141156684
react_252,1.6739990477918438,10.875158954252417,9.247370389753032,150.38309845490463,1.3654546432040446,133.7889520201517,2.802272812008,18.20500573400349,15.480089227025067,251.74116361749745,2.2857697725265225,223.96257828680262,118.26908228025651,100.56662289741134,1635.4400997300788,14.849536289666005,1454.9761195419997,85.51385912528114,1390.6482117711998,12.626864836115873,1237.19599338724,22615.076300897537,205.3413000446605,20119.597143824984,1.8644663826474848,182.6827457453193,17899.483682650454,0.6869551246443248
react_253,3.12355858943606,4.732003436334937,6.059337807002677,0.0005906911236652,47.4153593901155,136.08883308442486,9.756618261639789,14.780689978804944,18.926696653357872,0.0018450583330280733,148.104653094193,425.08144350718555,22.39185652148565,28.67280732465087,0.0027951524269962716,224.36964356908254,643.9728258023101,36.71557465937202,0.00357919705788544,287.30567978514625,824.6082114193323,3.489160035768566e-07,0.028007831917136617,0.08038646573292477,2248.2163060938137,6452.700929679445,18520.170490280452,1.886692938390812
react_254,1.7780803752396568,7.651811665456957,8.667625497284353,113.24299031734184,6.191547702791659,145.07733563348972,3.1615698208123986,13.60553615737889,15.41173479664818,201.35513871671998,11.009069462694027,257.959163381965,58.55022176362316,66.32303789193257,866.5140343414654,47.37655693945443,1110.104449193751,75.12773176117383,981.5478302633172,53.66601673636934,1257.4760134149153,12823.974856013576,701.1493765565958,16428.991314409028,38.335262955944664,898.2532441686677,21047.43331451223,2.8730026748254267
react_255,1.6867338891022097,15.173528139503295,5.052623139625488,1.810794123414926,-1.4140616521746785,144.78270192827247,2.8450712126458653,25.593704130146207,8.522430678468316,3.054327814151085,-2.3851457100028917,244.20988989820103,230.23595620029835,76.66611938741282,27.476135586483583,-21.456304270265004,2196.86440182196,25.52900059107892,9.149260289064106,-7.144720624634829,731.5324299802892,3.2789753573940303,-2.5605745299043092,262.1716658238507,1.9995703561509814,-204.731666695007,20962.030777650994,0.9069268797568272
react_26,1.6797300649222155,11.29032794934667,5.463326332192909,98.98227511461,-15.856650476876782,144.5074327260119,2.8214930910035902,18.964703299349186,9.176913494665644,166.26350340441246,-26.634892534973115,242.73347935460666,127.47150520379859,61.68274598475923,1117.5423472164027,-179.02678406210313,1631.5363065948259,29.847934612032425,540.7724700540117,-86.63005609070017,789.4912624096162,9797.490786864342,-1569.5273398984295,14303.674462192106,251.43336434583668,-2291.403852047156,20882.398113062856,1.5981284553068844
react_27,1.6558939578812384,9.38771831738869,5.031342744071569,68.81839947852272,15.771213431147812,144.41978333289904,2.7419847997475926,15.545066040054957,8.331370049937721,113.95597188754314,26.115457029093097,239.1438466194651,88.12925520663512,47.23282843958134,646.0477493579,148.05570921503283,1355.772245387562,25.314409808321628,346.24895487488396,79.35038026200962,726.6254289723697,4735.972106785536,1085.3496661657732,9938.738342005145,248.73117309081715,2277.6752266232743,20857.073817921504,0.3241006147030766
react_28,1.681007897670105,15.507670841359078,3.724796655336888,69.39096073400823,6.760301514929835,142.93029774084127,2.8257875520292663,26.06851715879301,6.261412594836501,116.64675302078399,11.364120237228228,240.26695931869375,240.48785492393856,57.762920481959675,1076.0921784286722,104.836530681873,2216.5160106224153,13.874110123608867,258.46721845264716,25.180748471879546,532.3862949713911,4815.105431588672,469.1038169725525,9918.070678234822,45.70167657276262,966.2519083467815,20429.070012285534,1.5981284553068844
react_29,1.6876527445655591,17.882099306174585,4.582440955191147,115.61824056602124,-14.824337661470333,143.68489914988476,2.8481717862396643,30.178773972659418,7.733569054837961,195.12344101308682,-25.01833414074699,242.4902144029286,319.76947559588956,81.9436642254096,2067.4968594067745,-265.0902782106764,2569.3876353959195,20.99876510781315,529.8137607368782,-67.93165203350421,658.4275665069415,13367.57755158236,-1713.9638379758057,16612.595235615878,219.7609871012877,-2130.0334618522033,20645.350243712553,1.525268925130999
react_3,0.9734823329081658,2.872012177800761,5.35427467814436,0.0020410200508677,51.04607144687834,143.5037167093758,0.9476678524843248,2.7958531149861465,5.21229180471109,0.001986896960631032,49.692448717904036,139.69833292323568,8.24845394943587,15.377542078920854,0.005861834441227563,146.6049388243223,412.14442194899783,28.668257329017894,0.01092818197594584,273.31468776676854,768.3583165966126,4.165762848043989e-06,0.10418605534110387,0.2928939631778742,2605.701410159808,7325.300976039385,20593.316709404782,1.661527042252833
react_30,2.4565814530561094,8.930936597484028,8.349755850577024,163.0850916260446,5.793044112197341,142.75446657558203,6.034792435499266,21.9395732037993,20.511855360074257,400.6318113584974,14.231084722759883,350.6879749304931,79.76162850827959,74.57114010597472,1456.5026133070776,51.7373096724626,1274.9310899941759,69.71842276424525,1361.7206979464559,48.37050396847053,1191.9649424854683,26596.747110675362,944.7591298314217,23281.125261505917,33.559360085864284,826.9829220855477,20378.837727278966,1.4470889050346116
react_311,1.6803414391534943,5.182396565860253,3.717043369772801,30.387699150706,44.38484144066897,145.49228693752693,2.8235473521364365,8.708195703741744,6.245902005359983,51.061710123460735,74.58168834301335,244.47671881833713,26.85723416584014,19.263192794664185,157.48110772301328,230.0198498583747,753.9987281841941,13.816411412771942,112.95239565078231,164.98038059545567,540.8011405142164,923.4122596738181,1348.753208550837,4421.175844205761,1970.0141497133257,6457.652086562446,21168.00555831167,1.1925691598929764
react_312,1.6587939326252807,9.158364285721465,5.590627961799092,76.31380541059009,15.676604958023727,142.44983482474612,2.7515973109144443,15.191839109926828,9.273699742597575,126.58887739063317,26.004257188533153,236.29492171076228,83.87563638997844,51.20100746009659,698.9096299798458,143.57205896892856,1304.6074797658766,31.255121007249873,426.64209439973985,87.64206602440574,796.3840297248878,5823.79689624541,1196.3413802653147,10870.888975586375,245.7559430099341,2233.129786883276,20291.955441597453,0.459880754927536
react_313,1.8455568961492488,4.352761401593858,3.856239872370819,9.382839676186023,33.68915137671525,152.64594558689203,3.406080256924049,8.033268822003814,7.116910089659664,17.3165644698479,62.17524564871279,281.7167775471116,18.946531819205326,16.785292071742926,40.841262379845936,146.64083776501872,664.4313800604199,14.87058595326251,36.18248047537145,129.9134488052256,588.6393817279195,88.03768038901065,316.09990619448087,1432.2524346616233,1134.958920483235,5142.5123679186445,23300.784704116402,0.7528553442398
react_357,1.666553891620188,12.072901456152524,5.527337404736304,92.02067063592412,1.2509731334495695,144.32305067747143,2.7774018736743935,20.120140904898022,9.211605662161118,153.3574067577989,2.084814143862681,240.52214175703764,145.75494956996974,66.73099980228724,1110.95648851658,15.102875364430993,1742.3979686804194,30.551458785797063,508.62929481486304,6.914550592835986,797.7221963752411,8467.803824285227,115.11538668755279,13280.703911563383,1.5649337806126344,180.54425893499746,20829.142956851985,0.8763409472136713
react_363,1.6647447838046163,11.599778670413242,9.495702554269595,174.8674595474959,0.6223648953693504,147.03173991633318,2.7713751952046786,19.310671034858494,15.80792129578048,291.1096911388586,1.0360787131892317,244.77032207943265,134.554865202574,110.14804794960499,2028.4238274083934,7.219295038519359,1705.5356405552288,90.16836699916212,1660.489382283792,5.909791926646469,1396.1696682822278,30578.62840859512,108.8313681647814,25711.06683201733,0.3873380629881024,91.50739342900224,21618.332542824242,0.4342740435359016
react_364,1.6653556120651674,10.427700280505306,5.720196646518063,78.457081437222,0.5500117985747124,143.60992538529473,2.773409314636948,17.365829183073032,9.526161587395206,130.65894087773154,0.9159652354584537,239.16159518866053,108.73693314005044,59.64849617544191,818.1269301105475,5.735358186278756,1497.521259223584,32.72064967483649,448.7899341327918,3.146175645752438,821.4770135956721,6155.513627646885,43.152320472209155,11267.215611147443,0.30251297857139,78.9871533543462,20623.81066916992,0.7870098645125718
react_367,1.6918586916128375,6.230550656488029,7.69627605834983,75.10377411972067,17.21781596735832,148.11682966663366,2.8623858323859026,10.541211281713343,13.02101154237095,127.0649730173767,29.13011159496547,250.59274564563233,38.81976148306341,47.95203784786464,467.9378691463543,107.27647457871446,922.84941031637,59.23266516632879,578.0193786493197,132.51306480665326,1139.9480100019925,5640.576887026024,1293.122961247399,11124.132918611997,296.4531866858191,2550.2483148686574,21938.59523049457,0.3643819965570918
react_368,1.642252798789354,8.536312001824848,3.4674141113858514,47.91985629772434,0.639708190326413,152.4646941830924,2.6969942551314667,14.01878227633601,5.694370528985115,78.69651812252144,1.0505625659720246,250.38557073874645,72.86862259249895,29.598928694319884,409.05884443998633,5.460748702749014,1301.4861988096868,12.022960619837734,166.15798594231154,2.2181332063069106,528.658232098583,2296.3126275945506,30.654724552919003,7306.086235730276,0.40922656877069424,97.53291360453603,23245.482972343892,1.7151132512496416
react_369,0.0303004649415224,4.613157219415042,6.066830434033268,0.0076086156157207,52.51724493210986,146.95811680312423,0.0009181181756724281,0.13978080859661643,0.1838277828725862,0.00023054459071766495,1.5912969388907399,4.45289926606522,21.28121953104112,27.987242615727464,0.03509974005741597,242.2703076023506,677.9408974819715,36.8064315153123,0.046160180778315116,318.6132198657035,891.56997554941,5.789103158778889e-05,0.3995835298850799,1.1181478223651575,2758.061015259219,7717.835414911285,21596.688094320703,2.5837498498549607
react_4,0.0744807911627176,5.65314411946652,6.060941645067754,0.001575214339713,39.03493585584875,147.49938325323328,0.005547388252224351,0.42105064657473096,0.45142372891570937,0.00011732321027268204,2.9073529055295477,10.985870760713713,31.9580384354589,34.26337661924451,0.008904913681447885,220.6701180872442,833.8352710629542,36.735013624916604,0.009547282191474426,236.58846834126217,893.9851545813308,2.481300216037463e-06,0.0614883907099101,0.2323431435993166,1523.7262172702265,5757.628964067212,21756.06806008419,3.2505783702049342
react_5,1.6865276094397172,6.830130625201649,7.776590305530837,83.5432911585096,-7.481391094536122,145.76465309273107,2.8443753774024474,11.519203875482338,13.115434257579002,140.89806712228747,-12.617572637951596,245.83611192129342,46.65068435731747,53.115127605452415,570.6115914718746,-51.09887843390206,995.5916211605568,60.47535678007619,649.6819481154058,-58.179713457654344,1133.5519881299979,6979.481497595509,-625.0200344815121,12177.658853945179,55.9712127094044,-1090.5223775461054,21247.334091244233,1.988440635339029
react_79,1.683933511171592,4.425591501643895,3.7148685369938335,27.124826275373525,53.61298552612957,151.20087561705768,2.8356320700466866,7.452401836374363,6.255591619040901,45.6764039498092,90.28070296140712,254.6122213700511,19.585860139422667,16.4404906270442,120.04340064786011,237.26917312219618,669.153310171966,13.800248247146705,100.76516370180875,199.16519310532453,561.6913755957256,735.756200469194,1454.2429185003798,4101.2974837970505,2874.352217024979,8106.33035599543,22861.704787364946,1.163063982201545
react_80,1.6897709549438948,3.412654916377794,3.211142806612351,15.714770698925983,68.87478614283371,154.67856942705393,2.8553258801720025,5.766605156941682,5.426095846790571,26.554363090648497,116.38261315213266,261.37135397010843,11.646213578277528,10.958522286176827,53.62908948543946,235.04587754481062,527.8645804135195,10.311438124458245,50.46237288741872,221.1667740795245,496.6949755527733,246.95401811982265,1082.3514711721966,2430.7382505840555,4743.736166221079,10653.453390167797,23925.45983999994,0.8731496586803169
react_81,3.1296722602531672,3.129819330620413,3.6290801472849976,7.303280025640207,56.38586465385468,145.82833174963002,9.794848456598169,9.795308738646844,11.357831467193336,22.856872905107195,176.46927647755857,456.3948846358133,9.795769042325212,11.358365197343362,22.85794700118267,176.47756916738066,456.4163316621186,13.1702227154181,26.504188551113945,204.62882200280288,529.2227036642728,53.337899132915226,411.80175905494906,1065.0251424395067,3179.365732762819,8222.656576732059,21265.90234088015,0.8418164132047582
react_82,1.7024099173873892,4.951614125432211,3.659173226154077,0.0027052163327119,47.313336767113285,144.43886539384374,2.8981995268189373,8.42967699421128,6.229412789643108,0.0046053871134870816,80.54669373702305,245.89415690266176,24.518482447179796,18.11881383402788,0.013395187405406166,234.2773866573693,715.2055261455583,13.389548699002834,0.009898855175614103,173.1276951382322,528.5268290652257,7.318195406771221e-06,0.1279928113774933,0.39073837774180176,2238.551836038274,6833.884680638674,20862.58583626091,1.448691717949406
react_83,0.0067456568481396,4.166852287639975,8.168074951279566,0.0073526496420132,37.09280509346041,138.78040311196094,4.550388631285269e-05,0.02810815566930476,0.05509903073121654,4.959845140961752e-05,0.2502153346954087,0.9361649766397736,17.362657987010497,34.03516179635404,0.03063740498103795,154.56023975866924,578.2774401866724,66.71744840972069,0.06005699336646268,302.9768121565891,1133.568734387289,5.4061456758196833e-05,0.2727304000916971,1.0204036812596071,1375.8761897014429,5147.754443423834,19260.000287918378,2.373650860962769
react_85,2.283828040629363,3.955996237281703,8.1648485809063,34.41510368819,16.94060004247209,147.8228051476089,5.215870519164956,9.034815135328206,18.64711013656667,78.59817882425534,38.68941740208474,337.6018674405998,15.649906229386993,32.30011026404018,136.14602069613932,67.01695002531385,584.7864609483672,66.66475234912762,280.9941105102613,138.31743421647946,1206.950820835043,1184.399361868869,583.012507001833,5087.337166634067,286.9839297990054,2504.2070191619273,21851.58172170795,2.112330669903123
react_93,2.872323258981482,9.949698884738693,8.937117578880647,92.42384291148252,7.759973986049619,141.27830081326798,8.250240904086002,28.57875152649706,25.670290690071155,265.47115367910203,22.289153769221567,405.79694941533205,98.99650789697039,88.92162880736734,919.5894067396418,77.20940451459917,1405.67655203955,79.87207061873748,826.002751191914,69.35179992238058,1262.6207857126453,8542.166738526399,717.2066166838409,13057.483481166653,60.217196264166816,1096.3159391042523,19959.558280684236,1.3635830574449357
react_94,2.438552149591417,6.460600809450325,7.581815033331953,118.22899330543434,26.15146508994525,138.41379978098556,5.946536586276921,15.75451199153714,18.488651347336155,288.3075657689962,63.77171141005089,337.52926898903837,41.739362819070195,48.98308034144706,763.8303298495862,168.9541765284122,894.2363069041305,57.4839191996584,896.3903588188449,198.27557116260266,1049.4278280000754,13978.094858016439,3091.861391046437,16364.52420768587,683.8991263506252,3619.7236529391153,19158.379969810758,1.4470889050346116
react_95,2.344129087137264,9.608571597295205,7.686644476969745,169.85436791121228,4.283821276558282,145.47028476126823,5.494941177162984,22.523732167060654,18.01848690094778,398.16056439798706,10.041830058477755,341.00112582302955,92.32464814034812,73.85767379991755,1632.0578551882043,41.16140344582679,1397.7616464075675,59.084503315329485,1305.610138993907,32.9282111557822,1118.1783609234185,28850.50629851746,727.6257551744094,24708.76326798927,18.351124729493428,623.1687009673128,21161.603748524467,1.4470889050346116
react_96,2.8726915518400142,7.644978038162069,8.95876675444702,22.74846671185436,7.588335713560332,141.0967750623285,8.25235675201299,21.961663824230623,25.735773570405136,65.3493281404578,21.798947896870633,405.32751371342187,58.44568920398036,68.48957508676394,173.91152841398747,58.01265987636963,1078.681746606995,80.25950176058518,203.79820729280553,67.9821297122273,1264.053097588078,517.4927377403459,172.62300237830283,3209.7352906553824,57.5828389016952,1070.6896972736563,19908.29993298933,1.3635830574449357
